"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","PUBG: BATTLEGROUNDS","645","675","0","2","13","1.209302"
"2","Ring of Elysium","30","30","1","1","0","0"
