"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","435","6000","13","19","66","9.103448"
"2","My Time at Portia","420","5310","11","18","69","9.857142"
"3","Tom Clancy's Rainbow Six Siege","390","4935","12","22","114","17.538461"
"4","Overwatch","375","4755","11","22","91","14.56"
"5","Animal Crossing: New Leaf","255","3225","12","16","36","8.470588"
"6","Grand Theft Auto V","90","885","9","14","16","10.666666"
"7","Just Chatting","75","495","7","15","45","36"
"8","Apex Legends","60","765","12","13","6","6"
"9","House Flipper","60","930","15","17","25","25"
"10","Totally Reliable Delivery Service","30","450","15","16","0","0"
"11","Garfield Kart","15","195","13","13","4","16"
