"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Overwatch","315","390","0","4","26","4.95238"
"2","Teamfight Tactics","210","330","1","3","17","4.857142"
"3","League of Legends","120","105","0","2","11","5.5"
