"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Diablo III","3060","31515","9","18","1151","22.568627"
"2","Warframe","1755","20040","10","21","506","17.299145"
"3","Assassin's Creed Odyssey","1485","13425","8","87","784","31.676767"
"4","Just Chatting","375","3420","7","13","48","7.68"
"5","Middle-earth: Shadow of War","375","2535","6","11","31","4.96"
"6","Games + Demos","210","1680","7","11","77","22"
"7","Dead Cells","165","1455","8","12","15","5.454545"
"8","Overwatch","150","1410","9","12","27","10.8"
"9","Mass Effect: Andromeda","105","915","8","10","6","3.428571"
"10","Dauntless","90","870","9","12","22","14.666666"
"11","Hearthstone","45","465","10","11","5","6.666666"
"12","They Are Billions","15","165","11","11","40","160"
