"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Persona 5","4095","119580","28","69","2143","31.399267"
"2","Super Mario Maker 2","900","31740","34","67","605","40.333333"
"3","Custom Robo","810","17040","19","31","309","22.888888"
"4","Super Smash Bros. Ultimate","645","20130","29","78","329","30.604651"
"5","Pikmin 3","615","16320","26","43","284","27.707317"
"6","Jak and Daxter: The Precursor Legacy","345","8985","24","35","162","28.173913"
"7","Luigi's Mansion","285","9300","32","41","155","32.631578"
"8","Kirby Air Ride","270","5265","17","24","73","16.222222"
"9","FINAL FANTASY XIV ONLINE","255","5895","23","32","103","24.235294"
"10","Splatoon 2","105","1755","16","19","28","16"
