"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Tuesday 30th July 2019 14:30","https://sullygnome.com/channel/von_donnowitz/stream/35098168448","195","2145","11","29","9","2","78","22","Food &amp; Drink"
"2","Friday 26th July 2019 14:44","https://sullygnome.com/channel/von_donnowitz/stream/35050408784","181","1267","7","11","5","1","49","17","Food &amp; Drink"
"3","Thursday 25th July 2019 13:45","https://sullygnome.com/channel/von_donnowitz/stream/35037882848","225","1800","8","13","8","2","67","16","Food &amp; Drink"
"4","Tuesday 16th July 2019 16:21","https://sullygnome.com/channel/von_donnowitz/stream/34926764640","174","1740","10","13","3","1","46","15","Food &amp; Drink"
"5","Monday 8th July 2019 15:17","https://sullygnome.com/channel/von_donnowitz/stream/34826548688","103","927","9","16","1","0","28","14","Food &amp; Drink"
"6","Wednesday 3rd July 2019 14:00","https://sullygnome.com/channel/von_donnowitz/stream/34764464320","90","720","8","12","1","0","19","10","Food &amp; Drink"
