"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","3345","41925","11","53","5784","103.748878"
"2","Grand Theft Auto V","3255","36075","11","55","2136","39.373271"
"3","Tom Clancy's Rainbow Six Siege","2895","46230","15","43","2431","50.383419"
"4","FIFA 19","855","12885","14","100","2225","156.14035"
"5","Detroit: Become Human","540","5355","9","17","321","35.666666"
"6","Weedcraft Inc","360","2340","7","10","201","33.5"
"7","Left 4 Dead 2","210","1635","7","11","135","38.571428"
"8","Marbles on Stream","210","3870","17","26","166","47.428571"
"9","God of War","135","825","6","11","74","32.888888"
"10","Counter-Strike: Global Offensive","120","990","8","11","90","45"
"11","Portal","75","450","6","8","49","39.2"
"12","Crash Team Racing Nitro-Fueled","60","1470","24","53","7","7"
