"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Saturday 20th July 2019 02:30","https://sullygnome.com/channel/kndprofessor/stream/34970975904","90","540","6","10","1","0","32","18","League of Legends,Teamfight Tactics"
"2","Wednesday 17th July 2019 00:24","https://sullygnome.com/channel/kndprofessor/stream/34932280656","141","282","2","3","-1","0","11","4","League of Legends"
"3","Saturday 13th July 2019 16:30","https://sullygnome.com/channel/kndprofessor/stream/34889954192","165","330","2","5","0","0","30","10","League of Legends"
"4","Wednesday 10th July 2019 21:00","https://sullygnome.com/channel/kndprofessor/stream/34855234848","60","300","5","9","0","0","16","12","Teamfight Tactics,League of Legends"
"5","Tuesday 9th July 2019 22:00","https://sullygnome.com/channel/kndprofessor/stream/34843606864","75","150","2","5","0","0","7","4","Shadow of the Tomb Raider"
"6","Friday 5th July 2019 12:18","https://sullygnome.com/channel/kndprofessor/stream/34787794464","312","1560","5","10","3","0","68","12","League of Legends"
