"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","DARK SOULS III","1620","6900","3","11","190","7.037037"
"2","Tom Clancy's Rainbow Six Siege","1605","5970","3","10","159","5.943925"
"3","Tom Clancy's The Division 2","795","3060","3","8","86","6.490566"
"4","Cyphers","600","3270","5","11","87","8.7"
"5","Just Chatting","570","1545","2","8","195","20.526315"
"6","Monster Hunter: World","450","1455","3","6","45","6"
"7","The Legend of Zelda: Breath of the Wild","225","975","4","8","26","6.933333"
"8","Killing Floor 2","165","540","3","5","18","6.545454"
"9","Overwatch","165","615","3","7","57","20.727272"
"10","Hunt: Showdown","135","750","5","8","31","13.777777"
"11","Dead by Daylight","120","525","4","7","19","9.5"
"12","Dead Frontier 2","105","345","3","5","19","10.857142"
