"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Monster Hunter: World","8595","312795","36","100","11770","82.164048"
"2","Monster Hunter Generations Ultimate","1050","18720","18","28","647","36.971428"
"3","Minecraft","1005","18330","17","36","699","41.731343"
"4","Paca Plus","360","5415","15","22","133","22.166666"
"5","Outlast","330","6030","18","25","111","20.181818"
"6","Hollow Knight","300","4200","14","19","117","23.4"
"7","Resident Evil 7: Biohazard","285","5310","18","25","158","33.263157"
"8","Just Chatting","225","4125","18","26","175","46.666666"
"9","Mirror","210","6360","30","45","161","46"
"10","Left 4 Dead 2","180","3060","17","26","161","53.666666"
"11","Slender: The Arrival","165","3150","19","22","107","38.90909"
"12","Teamfight Tactics","105","885","8","10","59","33.714285"
