"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Minecraft","3285","4680","1","5","141","2.575342"
"2","PUBG: BATTLEGROUNDS","1050","1395","1","3","73","4.171428"
"3","ROBLOX","630","990","1","4","46","4.380952"
"4","Sea of Thieves","420","615","1","3","13","1.857142"
"5","Tabletopia","180","195","1","2","1","0.333333"
"6","Tom Clancy's Rainbow Six Siege","180","270","1","2","10","3.333333"
"7","skribbl.io","105","105","1","2","4","2.285714"
"8","Overwatch","90","210","2","3","11","7.333333"
"9","Middle-earth: Shadow of Mordor","60","120","2","3","2","2"
"10","Dauntless","60","105","2","3","5","5"
"11","Quake Champions","60","120","2","2","5","5"
"12","Counter-Strike: Global Offensive","45","90","2","2","3","4"
