"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","World of Warcraft","7755","88590","10","57","3884","30.05029"
"2","Overwatch","255","2520","9","33","55","12.941176"
"3","Just Chatting","210","2160","9","17","122","34.857142"
"4","Heroes of the Storm","15","45","3","3","0","0"
