"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 22:14","https://sullygnome.com/channel/kwitiy/stream/35116666288","271","3523","13","19","8","1","57","12","PUBG: BATTLEGROUNDS"
"2","Tuesday 30th July 2019 22:11","https://sullygnome.com/channel/kwitiy/stream/35103424592","634","12680","20","44","3","0","122","11","PUBG: BATTLEGROUNDS,Rust"
"3","Monday 29th July 2019 20:30","https://sullygnome.com/channel/kwitiy/stream/35089384192","195","1365","7","17","3","0","58","16","PUBG: BATTLEGROUNDS"
"4","Monday 29th July 2019 18:46","https://sullygnome.com/channel/kwitiy/stream/35088362384","74","666","9","16","-1","0","34","22","PUBG: BATTLEGROUNDS"
"5","Sunday 28th July 2019 15:54","https://sullygnome.com/channel/kwitiy/stream/35074780144","261","4176","16","24","10","2","71","15","PUBG: BATTLEGROUNDS"
"6","Saturday 27th July 2019 17:58","https://sullygnome.com/channel/kwitiy/stream/35064180496","227","3178","14","23","7","1","43","10","PUBG: BATTLEGROUNDS"
"7","Friday 26th July 2019 17:22","https://sullygnome.com/channel/kwitiy/stream/35051865584","398","5174","13","18","9","1","60","8","PUBG: BATTLEGROUNDS"
"8","Wednesday 24th July 2019 15:56","https://sullygnome.com/channel/kwitiy/stream/35026757440","259","3108","12","15","6","1","34","8","PUBG: BATTLEGROUNDS"
"9","Wednesday 24th July 2019 14:00","https://sullygnome.com/channel/kwitiy/stream/35025582400","90","450","5","7","2","1","30","17","PUBG: BATTLEGROUNDS"
"10","Tuesday 23rd July 2019 14:14","https://sullygnome.com/channel/kwitiy/stream/35013611488","511","7665","15","27","15","1","127","14","PUBG: BATTLEGROUNDS"
"11","Monday 22nd July 2019 18:51","https://sullygnome.com/channel/kwitiy/stream/35003978992","429","6435","15","25","5","0","97","13","PUBG: BATTLEGROUNDS"
"12","Monday 22nd July 2019 11:20","https://sullygnome.com/channel/kwitiy/stream/34999963952","130","1560","12","20","6","2","24","10","PUBG: BATTLEGROUNDS"
"13","Sunday 21st July 2019 11:02","https://sullygnome.com/channel/kwitiy/stream/34987958160","358","5728","16","24","6","1","46","7","PUBG: BATTLEGROUNDS"
"14","Thursday 18th July 2019 08:44","https://sullygnome.com/channel/kwitiy/stream/34948752624","301","3612","12","18","13","2","61","13","PUBG: BATTLEGROUNDS"
"15","Wednesday 17th July 2019 06:52","https://sullygnome.com/channel/kwitiy/stream/34935449872","398","3980","10","20","30","4","66","9","PUBG: BATTLEGROUNDS"
"16","Tuesday 16th July 2019 00:52","https://sullygnome.com/channel/kwitiy/stream/34920028416","143","1859","13","16","10","4","32","12","PUBG: BATTLEGROUNDS"
"17","Monday 8th July 2019 19:38","https://sullygnome.com/channel/kwitiy/stream/34829146080","262","2620","10","16","19","3","71","14","PUBG: BATTLEGROUNDS"
"18","Saturday 6th July 2019 18:25","https://sullygnome.com/channel/kwitiy/stream/34803832384","140","1680","12","15","19","7","39","15","PUBG: BATTLEGROUNDS"
"19","Tuesday 2nd July 2019 13:46","https://sullygnome.com/channel/kwitiy/stream/34751758416","359","4308","12","21","28","4","57","9","PUBG: BATTLEGROUNDS"
"20","Tuesday 2nd July 2019 13:00","https://sullygnome.com/channel/kwitiy/stream/34751434032","15","0","0","1","0","0","0","0","PUBG: BATTLEGROUNDS"
