"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","ARK: Survival Evolved","2175","23640","10","22","243","6.703448"
"2","Subnautica","1980","21090","9","18","238","7.212121"
"3","Prey","1440","13665","9","15","212","8.833333"
"4","Teamfight Tactics","855","6960","8","14","66","4.631578"
"5","Wolfenstein: Youngblood","840","5505","6","15","54","3.857142"
"6","Hades","825","9315","10","18","75","5.454545"
"7","Crash Team Racing Nitro-Fueled","750","9390","12","16","98","7.84"
"8","Detroit: Become Human","645","9045","12","21","60","5.581395"
"9","Return of the Obra Dinn","480","4470","9","13","45","5.625"
"10","Astroneer","465","5280","11","19","77","9.935483"
"11","League of Legends","450","3495","7","11","40","5.333333"
"12","Visage","300","2565","8","12","32","6.4"
"13","Red Dead Redemption 2","285","3300","11","18","33","6.947368"
"14","Getting Over It with Bennett Foddy","270","2310","8","13","30","6.666666"
"15","Mushroom Wars 2","15","135","9","9","0","0"
