"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Teamfight Tactics","390","2100","5","8","17","2.615384"
"2","Dead by Daylight","90","225","2","5","1","0.666666"
"3","Art","90","600","6","8","8","5.333333"
"4","Monster Hunter: World","75","195","2","4","8","6.4"
"5","Twitch Sings","30","195","6","7","1","2"
