"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Escape from Tarkov","750","38940","52","76","242","19.36"
"2","Just Chatting","510","30300","56","108","617","72.588235"
"3","Wolfenstein: Youngblood","150","12960","86","95","78","31.2"
"4","Battlefield V","120","7095","54","71","111","55.5"
"5","Music","90","7515","83","112","81","54"
"6","Apex Legends","90","4710","52","64","102","68"
