"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","osu!","4725","22575","3","23","634","8.050793"
"2","League of Legends","1875","6540","3","9","109","3.488"
"3","Art","525","3765","7","15","95","10.857142"
"4","Doki Doki Literature Club!","360","2235","5","12","49","8.166666"
"5","Teamfight Tactics","165","750","4","6","21","7.636363"
"6","StarCraft II","150","570","3","7","34","13.6"
"7","Just Chatting","90","375","6","11","8","5.333333"
"8","Diablo III","60","225","3","5","4","4"
"9","Counter-Strike: Global Offensive","45","165","4","5","2","2.666666"
"10","Amnesia: The Dark Descent","30","75","2","3","3","6"
"11","Apex Legends","30","165","5","6","1","2"
