"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","The Legend of Zelda: Breath of the Wild","1590","282945","298","635","17647","665.924528"
"2","The Legend of Zelda: Ocarina of Time 3D","990","423555","447","595","41765","2531.212121"
"3","The Legend of Zelda","915","668175","519","2818","138058","9052.983606"
"4","The Legend of Zelda: Ocarina of Time","735","486765","662","2664","282267","23042.204081"
"5","Hyrule Warriors","705","239955","354","471","18114","1541.617021"
"6","The Legend of Zelda: Four Swords Adventures","645","505575","783","3025","97645","9083.255813"
"7","The Legend of Zelda: The Wind Waker HD","630","198420","314","349","10034","955.619047"
"8","Castlevania: Order of Ecclesia","615","14475","24","31","1904","185.756097"
"9","The Legend of Zelda: Skyward Sword","510","668205","1310","5695","145148","17076.235294"
"10","The Legend of Zelda: Oracle of Ages","510","890580","1746","2661","202560","23830.588235"
"11","Ripened Tingle's Balloon Trip of Love","435","184815","424","596","8035","1108.275862"
"12","The Legend of Zelda: Phantom Hourglass","390","109305","279","329","7713","1186.615384"
"13","The Legend of Zelda: Twilight Princess HD","375","664350","1771","3301","102205","16352.8"
"14","The Legend of Zelda: Tri Force Heroes","315","119205","393","543","15219","2898.857142"
"15","The Legend of Zelda: Spirit Tracks","300","1145775","3819","4344","321469","64293.8"
"16","Cadence of Hyrule: Crypt of the NecroDancer Featuring the Legend of Zelda","270","110430","409","466","5460","1213.333333"
"17","The Legend of Zelda: A Link Between Worlds","255","480720","1885","4473","146695","34516.470588"
"18","The Legend of Zelda: Majora's Mask 3D","225","113550","504","657","7171","1912.266666"
"19","The Legend of Zelda: The Minish Cap","195","60825","311","340","3628","1116.307692"
"20","The Legend of Zelda: Four Swords - Anniversary Edition","135","62925","466","501","2673","1188"
"21","Zelda II: The Adventure of Link","135","124680","923","959","21747","9665.333333"
"22","Zelda: The Wand of Gamelon","120","53700","447","480","3261","1630.5"
"23","The Legend of Zelda: Oracle of Seasons","120","35445","295","322","2114","1057"
"24","Zelda's Adventure","105","54705","521","603","3631","2074.857142"
"25","The Legend of Zelda: Link's Awakening DX","90","28095","312","319","2525","1683.333333"
"26","The Legend of Zelda: A Link to the Past","90","35430","393","421","1850","1233.333333"
"27","Link: The Faces of Evil","75","33675","449","479","1759","1407.2"
