"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","1935","30000","13","48","2504","77.64341"
"2","Minecraft","390","4095","9","23","789","121.384615"
"3","Overwatch","15","270","18","18","30","120"
"4","Battalion 1944","15","225","15","15","26","104"
"5","skribbl.io","15","300","20","20","40","160"
