"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","FINAL FANTASY XIV ONLINE","2655","77850","27","57","3433","77.58192"
"2","Dota Underlords","2475","101670","40","203","3196","77.478787"
"3","Hearthstone","1380","43350","30","55","1473","64.043478"
"4","Tom Clancy's Rainbow Six Siege","180","5280","29","36","211","70.333333"
