"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Super Mario World","2460","45045","17","31","743","18.121951"
"2","Super Mario Maker 2","780","13260","16","27","167","12.846153"
"3","Super Mario Odyssey","750","11055","14","24","198","15.84"
"4","Tiny Toon Adventures: Buster Busts Loose!","45","450","10","13","11","14.666666"
