"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Tuesday 30th July 2019 16:30","https://sullygnome.com/channel/mrcaros_/stream/35099403072","15","45","3","6","0","0","1","2","Unlisted on Twitch"
"2","Tuesday 30th July 2019 14:45","https://sullygnome.com/channel/mrcaros_/stream/35098338320","75","225","3","7","0","0","11","7","Fortnite,Unlisted on Twitch"
"3","Wednesday 24th July 2019 22:14","https://sullygnome.com/channel/mrcaros_/stream/35030726608","241","482","2","5","3","0","39","8","Fortnite,Unlisted on Twitch,Grand Theft Auto V,Tom Clancy's Rainbow Six Siege,League of Legends,Haxball,Just Chatting"
"4","Wednesday 24th July 2019 00:50","https://sullygnome.com/channel/mrcaros_/stream/35019908096","145","3190","22","115","9","2","72","22","Tom Clancy's Rainbow Six Siege,Unlisted on Twitch,League of Legends"
"5","Sunday 21st July 2019 13:45","https://sullygnome.com/channel/mrcaros_/stream/34989063680","180","360","2","5","1","0","29","8","Fortnite"
"6","Wednesday 17th July 2019 19:18","https://sullygnome.com/channel/mrcaros_/stream/34941494976","372","2232","6","15","11","1","66","11","Grand Theft Auto V,skribbl.io,Fortnite"
"7","Wednesday 17th July 2019 14:15","https://sullygnome.com/channel/mrcaros_/stream/34938257072","300","1500","5","9","8","1","88","16","Grand Theft Auto V,Fortnite,Tom Clancy's Rainbow Six Siege,Just Chatting"
"8","Tuesday 16th July 2019 21:00","https://sullygnome.com/channel/mrcaros_/stream/34930050832","315","1575","5","11","3","0","79","14","Grand Theft Auto V,skribbl.io,Unlisted on Twitch,League of Legends"
"9","Monday 15th July 2019 22:03","https://sullygnome.com/channel/mrcaros_/stream/34918239408","222","888","4","8","3","0","40","10","Grand Theft Auto V,Fortnite"
"10","Saturday 13th July 2019 22:05","https://sullygnome.com/channel/mrcaros_/stream/34893732032","235","1410","6","9","0","0","34","8","Grand Theft Auto V,skribbl.io,Haxball,Just Chatting"
"11","Friday 12th July 2019 21:47","https://sullygnome.com/channel/mrcaros_/stream/34880905536","283","1132","4","7","-3","0","24","5","Grand Theft Auto,Grand Theft Auto V,League of Legends"
"12","Monday 8th July 2019 21:02","https://sullygnome.com/channel/mrcaros_/stream/34830481472","313","2191","7","14","4","0","54","10","Grand Theft Auto,Poker,Just Chatting,League of Legends"
"13","Saturday 6th July 2019 15:00","https://sullygnome.com/channel/mrcaros_/stream/34801756592","75","300","4","9","0","0","15","10","Fortnite,Grand Theft Auto"
"14","Friday 5th July 2019 22:54","https://sullygnome.com/channel/mrcaros_/stream/34794217200","171","855","5","8","0","0","29","11","Grand Theft Auto"
"15","Friday 5th July 2019 22:45","https://sullygnome.com/channel/mrcaros_/stream/34794151920","0","0","0","0","0","0","0","0","Grand Theft Auto"
"16","Wednesday 3rd July 2019 13:13","https://sullygnome.com/channel/mrcaros_/stream/34764191664","257","1285","5","7","-1","0","34","8","Grand Theft Auto V,Tom Clancy's Rainbow Six Siege,skribbl.io,Grand Theft Auto"
"17","Tuesday 2nd July 2019 16:15","https://sullygnome.com/channel/mrcaros_/stream/34752817376","15","90","6","7","2","4","0","0","Grand Theft Auto V"
"18","Tuesday 2nd July 2019 12:45","https://sullygnome.com/channel/mrcaros_/stream/34751228816","165","660","4","6","2","0","25","8","Grand Theft Auto V"
