"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Gears 5","840","1710","1","8","86","6.142857"
"2","Tom Clancy's Rainbow Six Siege","675","1035","1","4","40","3.555555"
"3","Astroneer","645","1275","1","5","22","2.046511"
"4","Gears of War 4","600","1710","1","9","43","4.3"
"5","Apex Legends","480","975","1","5","45","5.625"
"6","Killer Instinct","465","3090","7","13","39","5.032258"
"7","Call of Duty: Black Ops 4","330","1080","2","7","22","4"
"8","Halo Wars 2","225","390","1","3","12","3.2"
"9","Destiny 2","195","315","1","4","7","2.153846"
"10","Dead by Daylight","150","405","1","3","9","3.6"
"11","Unlisted on Twitch","90","135","1","3","8","5.333333"
"12","Forza Horizon 4","60","135","2","4","7","7"
"13","SAMURAI SHODOWN","45","60","1","2","6","8"
"14","Borderlands 2","45","60","1","2","2","2.666666"
"15","Halo: The Master Chief Collection","45","45","1","2","5","6.666666"
