"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Minecraft","3135","52620","15","89","980","18.75598"
"2","7 Days to Die","585","7785","14","25","178","18.25641"
"3","Satisfactory","135","2160","17","23","33","14.666666"
"4","Unlisted on Twitch","45","165","3","6","7","9.333333"
"5","Just Chatting","30","75","2","4","6","12"
