"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Minecraft","945","2670","2","6","45","2.857142"
"2","Project Zomboid","780","2985","3","8","56","4.307692"
"3","Call of Duty: Black Ops 4","705","1200","1","5","38","3.234042"
"4","Heat","420","975","2","5","17","2.428571"
"5","Apex Legends","300","600","1","4","24","4.8"
"6","Tom Clancy's Rainbow Six Siege","255","390","1","3","7","1.647058"
"7","ARK: Survival Evolved","240","345","1","5","13","3.25"
"8","Gears 5","165","435","2","4","5","1.818181"
"9","Battlefield 4","120","210","1","3","1","0.5"
"10","Battlefield V","90","180","2","2","2","1.333333"
"11","Battlefield 1","90","105","1","2","4","2.666666"
"12","ShellShock Live","75","150","2","3","1","0.8"
"13","The Universim","60","135","2","3","1","1"
"14","Sid Meier's Civilization VI","60","150","2","3","3","3"
"15","DayZ","15","45","3","3","8","32"
