"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Monday 29th July 2019 14:33","https://sullygnome.com/channel/qairo/stream/35085735120","72","1368","19","27","-1","0","72","48","Unlisted on Twitch"
"2","Sunday 28th July 2019 20:25","https://sullygnome.com/channel/qairo/stream/35077668848","35","735","21","28","-1","-1","93","124","Just Chatting"
"3","Sunday 28th July 2019 19:06","https://sullygnome.com/channel/qairo/stream/35076801520","54","1188","22","31","-1","-1","164","164","Just Chatting"
"4","Saturday 27th July 2019 16:26","https://sullygnome.com/channel/qairo/stream/35063271648","124","2852","23","31","-2","-1","234","117","Just Chatting"
"5","Saturday 27th July 2019 16:15","https://sullygnome.com/channel/qairo/stream/35063169168","0","0","9","19","-1","-4","24","96","Just Chatting"
"6","Thursday 25th July 2019 13:43","https://sullygnome.com/channel/qairo/stream/35037882656","152","2584","17","29","0","0","174","63","Just Chatting"
"7","Sunday 21st July 2019 17:37","https://sullygnome.com/channel/qairo/stream/34991311952","128","4992","39","50","-1","0","259","115","Just Chatting"
"8","Sunday 21st July 2019 07:37","https://sullygnome.com/channel/qairo/stream/34986859552","143","8294","58","70","-1","0","163","65","Path of Exile"
"9","Saturday 20th July 2019 15:24","https://sullygnome.com/channel/qairo/stream/34976551264","291","14841","51","64","2","0","415","79","Path of Exile"
"10","Saturday 20th July 2019 05:53","https://sullygnome.com/channel/qairo/stream/34972835360","307","16271","53","71","1","0","355","67","Path of Exile"
"11","Thursday 18th July 2019 07:08","https://sullygnome.com/channel/qairo/stream/34948285696","202","7676","38","55","5","1","159","45","Path of Exile"
"12","Wednesday 17th July 2019 10:56","https://sullygnome.com/channel/qairo/stream/34936825472","109","4251","39","53","2","1","127","72","Path of Exile"
"13","Tuesday 16th July 2019 07:08","https://sullygnome.com/channel/qairo/stream/34923025632","427","20923","49","64","5","0","383","54","Path of Exile"
"14","Monday 15th July 2019 12:02","https://sullygnome.com/channel/qairo/stream/34912204000","343","16121","47","72","6","1","390","67","Path of Exile"
"15","Saturday 13th July 2019 15:21","https://sullygnome.com/channel/qairo/stream/34889285168","114","3306","29","35","0","0","130","65","Detroit: Become Human"
"16","Friday 12th July 2019 08:03","https://sullygnome.com/channel/qairo/stream/34873731952","342","16758","49","70","0","0","288","50","Path of Exile"
"17","Thursday 11th July 2019 12:12","https://sullygnome.com/channel/qairo/stream/34862612256","183","8601","47","61","0","0","188","62","Path of Exile"
"18","Wednesday 10th July 2019 21:45","https://sullygnome.com/channel/qairo/stream/34855695520","0","0","40","45","1","4","84","336","Path of Exile"
"19","Wednesday 10th July 2019 15:59","https://sullygnome.com/channel/qairo/stream/34851974336","316","13272","42","58","-1","0","411","74","Path of Exile"
"20","Wednesday 10th July 2019 11:39","https://sullygnome.com/channel/qairo/stream/34849917264","231","12705","55","70","4","1","370","92","Path of Exile"
"21","Wednesday 10th July 2019 06:44","https://sullygnome.com/channel/qairo/stream/34848383280","271","9485","35","62","4","0","276","58","Path of Exile"
"22","Tuesday 9th July 2019 15:48","https://sullygnome.com/channel/qairo/stream/34839312688","177","6903","39","55","1","0","205","68","Path of Exile,The Witcher 3: Wild Hunt"
"23","Tuesday 9th July 2019 06:38","https://sullygnome.com/channel/qairo/stream/34835762512","292","13432","46","66","0","0","269","53","Path of Exile"
"24","Monday 8th July 2019 07:51","https://sullygnome.com/channel/qairo/stream/34823649552","414","20286","49","61","4","0","477","70","Path of Exile"
"25","Sunday 7th July 2019 07:07","https://sullygnome.com/channel/qairo/stream/34811065200","218","11990","55","92","2","0","269","71","Path of Exile"
"26","Saturday 6th July 2019 08:58","https://sullygnome.com/channel/qairo/stream/34799139504","107","4708","44","66","3","1","147","73","Path of Exile"
"27","Friday 5th July 2019 08:26","https://sullygnome.com/channel/qairo/stream/34786496624","79","4345","55","60","1","0","187","149","Path of Exile"
"28","Friday 5th July 2019 06:15","https://sullygnome.com/channel/qairo/stream/34785798304","120","3360","28","57","-2","0","185","82","Path of Exile"
"29","Thursday 4th July 2019 13:58","https://sullygnome.com/channel/qairo/stream/34777072416","227","13393","59","79","5","1","258","68","Path of Exile"
"30","Thursday 4th July 2019 11:55","https://sullygnome.com/channel/qairo/stream/34776182816","80","2400","30","39","4","2","86","57","Path of Exile"
"31","Wednesday 3rd July 2019 10:46","https://sullygnome.com/channel/qairo/stream/34763187968","434","22568","52","89","7","0","513","68","Path of Exile"
"32","Tuesday 2nd July 2019 11:38","https://sullygnome.com/channel/qairo/stream/34750844880","367","21286","58","80","9","1","441","70","Path of Exile"
