"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 22:46","https://sullygnome.com/channel/mewingllama/stream/35116999056","284","3124","11","16","2","0","30","6","Counter-Strike: Global Offensive"
"2","Tuesday 30th July 2019 22:09","https://sullygnome.com/channel/mewingllama/stream/35103401344","396","3168","8","12","1","0","27","4","Counter-Strike: Global Offensive"
"3","Monday 29th July 2019 22:18","https://sullygnome.com/channel/mewingllama/stream/35090827456","252","3276","13","17","1","0","27","6","Counter-Strike: Global Offensive"
"4","Sunday 28th July 2019 22:03","https://sullygnome.com/channel/mewingllama/stream/35078686064","297","1782","6","11","1","0","17","3","League of Legends,Counter-Strike: Global Offensive"
"5","Saturday 27th July 2019 22:10","https://sullygnome.com/channel/mewingllama/stream/35066821888","410","3690","9","13","0","0","32","4","League of Legends"
"6","Thursday 25th July 2019 22:30","https://sullygnome.com/channel/mewingllama/stream/35043216224","285","1710","6","9","1","0","20","4","League of Legends"
"7","Wednesday 24th July 2019 22:30","https://sullygnome.com/channel/mewingllama/stream/35031129552","330","1320","4","7","0","0","12","2","League of Legends,Teamfight Tactics"
"8","Tuesday 23rd July 2019 20:23","https://sullygnome.com/channel/mewingllama/stream/35017533952","427","4697","11","17","0","0","56","7","League of Legends"
"9","Monday 22nd July 2019 22:17","https://sullygnome.com/channel/mewingllama/stream/35006349904","313","2504","8","11","0","0","23","4","League of Legends,Teamfight Tactics"
"10","Sunday 21st July 2019 23:28","https://sullygnome.com/channel/mewingllama/stream/34995150000","227","1135","5","8","-1","0","22","5","League of Legends"
"11","Saturday 20th July 2019 23:07","https://sullygnome.com/channel/mewingllama/stream/34982741632","233","1165","5","10","0","0","16","4","League of Legends"
"12","Thursday 18th July 2019 21:46","https://sullygnome.com/channel/mewingllama/stream/34955659440","329","1974","6","10","0","0","11","2","League of Legends"
"13","Wednesday 17th July 2019 22:02","https://sullygnome.com/channel/mewingllama/stream/34943367136","313","4069","13","17","2","0","49","9","League of Legends"
"14","Tuesday 16th July 2019 22:01","https://sullygnome.com/channel/mewingllama/stream/34930709808","359","2872","8","14","-1","0","25","4","League of Legends"
"15","Monday 15th July 2019 20:00","https://sullygnome.com/channel/mewingllama/stream/34916877040","435","3480","8","13","0","0","47","6","League of Legends"
"16","Saturday 13th July 2019 22:46","https://sullygnome.com/channel/mewingllama/stream/34894131728","209","1463","7","11","0","0","13","3","League of Legends"
"17","Friday 12th July 2019 22:50","https://sullygnome.com/channel/mewingllama/stream/34881558448","205","1845","9","13","0","0","24","6","League of Legends"
"18","Thursday 11th July 2019 22:16","https://sullygnome.com/channel/mewingllama/stream/34868733424","344","2408","7","14","-1","0","29","4","League of Legends"
"19","Wednesday 10th July 2019 18:11","https://sullygnome.com/channel/mewingllama/stream/34853436432","439","3512","8","12","1","0","40","5","League of Legends"
"20","Monday 8th July 2019 21:24","https://sullygnome.com/channel/mewingllama/stream/34830722208","381","3429","9","14","-1","0","32","4","League of Legends"
"21","Sunday 7th July 2019 21:11","https://sullygnome.com/channel/mewingllama/stream/34818402304","259","1813","7","11","0","0","22","4","League of Legends"
"22","Thursday 4th July 2019 17:15","https://sullygnome.com/channel/mewingllama/stream/34778920336","660","4620","7","12","0","0","35","3","League of Legends"
"23","Wednesday 3rd July 2019 23:15","https://sullygnome.com/channel/mewingllama/stream/34770574432","390","3120","8","14","0","0","39","5","League of Legends"
"24","Tuesday 2nd July 2019 22:08","https://sullygnome.com/channel/mewingllama/stream/34757298928","577","4616","8","11","-1","0","51","5","League of Legends,Don't Starve Together"
"25","Monday 1st July 2019 22:56","https://sullygnome.com/channel/mewingllama/stream/34745319936","424","4240","10","13","3","0","52","7","League of Legends,Don't Starve Together"
