"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Age of Empires II","4800","86565","16","46","4938","61.725"
"2","ASMR","285","3930","13","18","172","36.210526"
"3","Grand Theft Auto V","135","1875","13","22","102","45.333333"
"4","Dungeon Crawl Stone Soup","120","630","5","10","51","25.5"
"5","Euro Truck Simulator 2","60","1035","17","20","51","51"
"6","The Forest","45","765","17","18","68","90.666666"
"7","Purrfect Date","30","870","29","30","78","156"
"8","Just Chatting","30","435","14","16","89","178"
"9","No Man's Sky","15","315","21","21","35","140"
"10","Unlisted on Twitch","15","615","41","41","0","0"
