"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Overwatch","960","3030","2","6","82","5.125"
"2","Apex Legends","660","2160","3","8","55","5"
"3","Just Chatting","435","1770","3","19","134","18.482758"
"4","Counter-Strike: Global Offensive","285","930","2","5","30","6.315789"
"5","Destiny 2","270","1290","4","7","31","6.888888"
"6","Enter the Gungeon","150","810","5","6","13","5.2"
"7","Super Smash Bros. Ultimate","75","390","5","6","12","9.6"
