"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Vampire: The Masquerade - Bloodlines","960","6930","6","13","138","8.625"
"2","Minecraft","825","7260","7","17","134","9.745454"
"3","Apex Legends","270","2280","8","12","72","16"
"4","Pummel Party","255","1710","6","11","38","8.941176"
"5","SpeedRunners","240","2205","8","15","110","27.5"
"6","Rocket League","180","1020","5","8","35","11.666666"
"7","Jackbox Party Packs","165","1755","10","15","49","17.818181"
"8","Worms W.M.D","75","645","7","10","20","16"
"9","Tricky Towers","30","225","7","8","12","24"
"10","Counter-Strike: Global Offensive","30","390","13","13","47","94"
