"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Cities: Skylines","495","570","0","3","19","2.30303"
"2","Minecraft","90","90","1","1","1","0.666666"
"3","Dungeons & Dragons","15","15","1","1","0","0"
