"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Music","1770","121965","61","284","3547","120.237288"
"2","Just Chatting","1020","70410","53","503","2547","149.823529"
"3","Dark Souls","495","11505","22","46","461","55.878787"
"4","Counter-Strike","435","9945","21","35","388","53.517241"
"5","Twitch Sings","270","13125","46","99","658","146.222222"
"6","Art","225","6060","16","39","342","91.2"
"7","Overcooked!","75","2790","37","57","178","142.4"
"8","Totally Reliable Delivery Service","60","1470","24","27","30","30"
"9","Stardew Valley","60","2865","47","51","142","142"
"10","Outlast","30","705","23","25","24","48"
