"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Grand Theft Auto V","960","17160","16","30","378","23.625"
"2","Overwatch","540","6750","11","21","200","22.222222"
"3","World of Warcraft","495","7620","14","27","200","24.242424"
"4","Planet Coaster","120","990","8","11","35","17.5"
