"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Monster Hunter: World","3765","58410","14","61","851","13.561752"
"2","Art","990","10320","9","19","135","8.181818"
"3","FINAL FANTASY XIV ONLINE","330","3315","9","18","32","5.818181"
"4","Everybody's Golf","195","1755","8","16","42","12.923076"
"5","Unlisted on Twitch","15","555","37","37","14","56"
