"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Hell Let Loose","2760","166290","54","96","3916","85.130434"
"2","Hide Or Die","990","111225","112","220","2703","163.818181"
"3","Visage","690","51450","63","93","1020","88.695652"
"4","Super Seducer 2","615","43275","75","102","861","84"
"5","Just Chatting","570","29865","50","80","861","90.631578"
"6","VRChat","570","42000","73","118","985","103.68421"
"7","Max Payne 3","540","28020","51","77","715","79.444444"
"8","Night Trap","405","32790","80","94","607","89.925925"
"9","World War Z","405","30930","76","95","592","87.703703"
"10","Blade & Sorcery","345","16440","49","70","596","103.652173"
"11","Vacation Simulator","300","20685","68","86","707","141.4"
"12","Red Dead Redemption 2","270","15075","55","71","357","79.333333"
"13","198X","180","12075","67","86","268","89.333333"
"14","Pavlov VR","165","9270","56","74","258","93.818181"
"15","The Hong Kong Massacre","135","6090","35","60","171","76"
"16","Last Year","135","9120","67","82","423","188"
"17","Late Shift","120","11715","97","111","289","144.5"
"18","Drunkn Bar Fight","120","8745","72","82","210","105"
"19","Backbone","120","7740","64","74","173","86.5"
"20","Gorn","105","7095","67","88","117","66.857142"
"21","The Blackout Club","90","5730","63","74","221","147.333333"
"22","My Friend Pedro","60","3420","57","62","66","66"
"23","She Sees Red","60","3750","62","79","176","176"
"24","Zero Caliber VR","45","2910","64","78","172","229.333333"
"25","Games + Demos","15","1050","70","70","0","0"
