"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","PUBG: BATTLEGROUNDS","2580","123375","46","150","1895","44.069767"
"2","Apex Legends","1095","42300","39","89","703","38.520547"
"3","Stranded Deep","960","57675","61","99","841","52.5625"
"4","Sea of Thieves","900","31065","34","72","681","45.4"
"5","Magic: The Gathering","720","41250","57","203","619","51.583333"
"6","Teamfight Tactics","405","23205","55","100","204","30.222222"
"7","Dota Underlords","225","7410","33","56","63","16.8"
"8","HITMAN 2","210","6135","29","65","150","42.857142"
"9","Overwatch","120","1575","13","17","48","24"
