"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Detroit: Become Human","495","1200","1","5","13","1.575757"
"2","Kingdom Hearts III","480","1425","2","5","16","2"
"3","Heavy Rain","405","855","1","3","13","1.925925"
"4","SMITE","300","495","1","4","6","1.2"
