"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Tom Clancy's Rainbow Six Siege","6060","515985","79","172","11124","110.138613"
"2","Just Chatting","1170","83565","69","124","1587","81.384615"
"3","Minecraft","705","63810","82","155","1156","98.382978"
"4","Escape from Tarkov","435","17565","44","105","779","107.448275"
"5","World of Tanks","285","13725","64","115","267","56.210526"
"6","Wolfenstein: Youngblood","270","12375","46","58","332","73.777777"
"7","Overwatch","180","12375","66","101","289","96.333333"
"8","Visage","120","8895","74","108","291","145.5"
"9","Fire Emblem: Three Houses","105","3840","37","41","90","51.428571"
"10","PUBG: BATTLEGROUNDS","105","4560","43","53","114","65.142857"
"11","Tom Clancy's The Division 2","75","3225","43","58","115","92"
"12","Fortnite","75","6600","88","104","241","192.8"
"13","Games + Demos","45","210","4","8","54","72"
"14","Call of Duty: Warzone","15","1950","130","130","36","144"
"15","Counter-Strike: Global Offensive","15","1665","111","111","32","128"
