"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","World of Warcraft","5625","149295","24","243","6835","72.906666"
"2","FINAL FANTASY XIV ONLINE","2070","86475","48","478","2824","81.855072"
