"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Sunday 28th July 2019 13:00","https://sullygnome.com/channel/massiliaytb/stream/35073271696","180","360","2","5","1","0","17","5","The Sims 4"
"2","Wednesday 24th July 2019 17:30","https://sullygnome.com/channel/massiliaytb/stream/35027604976","15","75","5","6","0","0","9","18","The Sims 2"
"3","Wednesday 24th July 2019 12:54","https://sullygnome.com/channel/massiliaytb/stream/35025267696","231","462","2","4","1","0","13","3","The Sims 2"
"4","Sunday 14th July 2019 14:54","https://sullygnome.com/channel/massiliaytb/stream/34900470336","156","780","5","9","4","0","30","6","The Sims 4"
"5","Thursday 4th July 2019 14:15","https://sullygnome.com/channel/massiliaytb/stream/34777091216","90","810","9","14","6","3","23","13","The Sims 4"
"6","Thursday 4th July 2019 13:00","https://sullygnome.com/channel/massiliaytb/stream/34776566112","30","90","3","4","0","0","0","0","The Sims 4"
"7","Wednesday 3rd July 2019 14:45","https://sullygnome.com/channel/massiliaytb/stream/34764720368","90","360","4","9","1","0","11","6","The Sims 4"
"8","Wednesday 3rd July 2019 12:50","https://sullygnome.com/channel/massiliaytb/stream/34764010416","70","350","5","9","2","2","13","13","The Sims 4"
"9","Tuesday 2nd July 2019 13:00","https://sullygnome.com/channel/massiliaytb/stream/34751328240","210","630","3","6","0","0","21","5","The Sims 4"
