"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Minecraft","2040","41010","17","34","717","21.088235"
"2","Hollow Knight","1440","28350","19","35","430","17.916666"
"3","PUBG: BATTLEGROUNDS","690","14535","20","28","168","14.608695"
"4","Tom Clancy's Rainbow Six Siege","660","15465","22","34","251","22.818181"
"5","Fire Emblem: Three Houses","540","10155","19","28","143","15.888888"
"6","Slay the Spire","375","6885","18","24","55","8.8"
"7","Marbles on Stream","285","6255","21","32","199","41.894736"
"8","Super Mario Maker 2","180","3120","17","20","40","13.333333"
"9","Realm Royale Reforged","180","3300","18","21","60","20"
"10","Super Smash Bros. Ultimate","105","2595","24","28","23","13.142857"
"11","The Legend of Zelda: Breath of the Wild","105","1125","10","14","28","16"
"12","Just Chatting","60","360","4","12","21","21"
"13","The Jackbox Party Pack","45","750","16","19","19","25.333333"
"14","Anew: The Distant Light","15","210","14","14","11","44"
