"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dead by Daylight","1695","29925","15","33","874","30.938053"
"2","Dead Space (2008)","420","3855","9","15","84","12"
"3","Dead Space 2","375","4815","12","25","170","27.2"
"4","Overcooked! 2","345","2775","7","15","120","20.869565"
"5","Overwatch","195","2595","13","19","68","20.923076"
"6","League of Legends","165","1860","11","17","54","19.636363"
"7","Streets of Rogue","105","1770","16","20","71","40.571428"
"8","Paladins","90","735","8","10","22","14.666666"
"9","Pinturillo 2","30","480","16","17","5","10"
"10","Art","30","585","19","21","31","62"
