"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","1005","8250","7","15","525","31.343283"
"2","PUBG Mobile","855","9030","11","19","337","23.649122"
"3","Marbles on Stream","600","11235","15","32","216","21.6"
"4","PUBG: BATTLEGROUNDS","420","4305","10","18","119","17"
"5","Auto Chess","405","3045","7","14","153","22.666666"
"6","Grand Theft Auto V","375","3015","8","14","78","12.48"
"7","Garena Free Fire","270","4035","14","20","79","17.555555"
"8","Gears of War 4","150","1575","10","13","34","13.6"
"9","Fortnite","135","885","6","9","39","17.333333"
"10","Gears 5","135","930","6","12","43","19.111111"
"11","Star Wars Battlefront II","60","450","7","9","17","17"
"12","Dauntless","45","255","5","7","11","14.666666"
"13","Unlisted on Twitch","15","225","15","15","7","28"
"14","Standoff 2","15","120","8","8","3","12"
