"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","705","6990","7","20","168","14.297872"
"2","Killsquad","690","11700","15","28","336","29.217391"
"3","Beyond: Two Souls","555","8715","15","25","178","19.243243"
"4","Dota Underlords","555","5310","8","17","52","5.621621"
"5","Torchlight","315","3315","10","23","58","11.047619"
"6","Dragon's Dogma: Dark Arisen","270","2235","8","12","50","11.111111"
"7","Last Day of June","195","1695","8","16","32","9.846153"
"8","Realm Royale Reforged","150","1785","11","13","11","4.4"
"9","Light Bearers","75","1095","14","15","12","9.6"
