"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Tekken 7","2025","19365","10","37","574","17.007407"
"2","Just Chatting","1470","12795","9","19","411","16.77551"
"3","Street Fighter V","930","10590","10","21","224","14.451612"
"4","Overwatch","210","1380","6","17","31","8.857142"
"5","Retro","105","810","7","10","22","12.571428"
"6","Resident Evil 2","75","330","3","7","25","20"
"7","ASMR","45","645","14","16","7","9.333333"
"8","Mortal Kombat 11","45","390","9","12","29","38.666666"
"9","Killsquad","30","90","3","4","0","0"
"10","DOOM","30","225","7","9","9","18"
"11","Sonic Generations","30","255","8","10","13","26"
"12","Dead Rising 3","15","195","13","13","14","56"
"13","Brave Fencer Musashi","15","90","6","6","1","4"
"14","Contra: Hard Corps","15","30","2","2","0","0"
"15","Call of Duty: Black Ops 4","15","180","12","12","8","32"
"16","The Cycle","15","45","3","3","17","68"
