"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","The Elder Scrolls Online","3405","265875","69","341","5503","96.969162"
"2","Marbles on Stream","990","48870","47","93","934","56.60606"
"3","No Man's Sky","675","13935","19","42","1175","104.444444"
"4","Just Chatting","150","11115","71","157","152","60.8"
"5","Human: Fall Flat","120","1920","16","26","70","35"
