"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Teamfight Tactics","1095","6270","4","14","154","8.438356"
"2","PUBG: BATTLEGROUNDS","570","2790","4","16","149","15.68421"
"3","Tom Clancy's Rainbow Six Siege","525","2565","4","12","84","9.6"
"4","Papers, Please","450","3405","6","14","73","9.733333"
"5","Apex Legends","435","3330","7","15","77","10.620689"
"6","Friday the 13th: The Game","405","3315","7","15","119","17.629629"
"7","State of Decay 2","375","1605","3","10","72","11.52"
"8","Hunt: Showdown","375","1350","3","6","50","8"
"9","Overcooked! 2","360","1755","4","8","63","10.5"
"10","Rocket League","330","1350","3","9","73","13.272727"
"11","Auto Chess","285","1845","6","11","113","23.789473"
"12","Dead by Daylight","240","2235","7","19","99","24.75"
"13","Paladins","195","615","3","5","29","8.923076"
"14","My Friend Pedro","180","1950","10","23","38","12.666666"
"15","skribbl.io","150","810","5","11","29","11.6"
"16","Unlisted on Twitch","150","930","6","8","17","6.8"
"17","HALF DEAD 2","150","555","3","5","35","14"
"18","Enter the Gungeon","135","1995","9","28","241","107.111111"
"19","GOLD EXPRESS","105","180","1","4","30","17.142857"
"20","Just Chatting","75","435","4","12","49","39.2"
"21","Dauntless","60","240","4","5","14","14"
"22","Game of Dice","60","180","3","5","14","14"
"23","Warframe","45","480","10","12","6","8"
"24","League of Legends","30","75","2","3","12","24"
