"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Sea of Thieves","1050","35550","33","63","299","17.085714"
"2","RAGE 2","750","20490","27","67","183","14.64"
"3","Beyond: Two Souls","690","21855","31","64","181","15.73913"
"4","Dead by Daylight","645","26370","37","87","206","19.16279"
"5","Hellblade: Senua's Sacrifice","525","15135","28","59","138","15.771428"
"6","World War Z","360","11745","34","65","95","15.833333"
"7","Resident Evil 2","315","9810","30","57","75","14.285714"
"8","Star Wars Battlefront II","315","10440","32","48","90","17.142857"
"9","Darkest Dungeon","285","8730","29","55","106","22.315789"
"10","Trine 2","270","5580","20","39","65","14.444444"
"11","The Sinking City","270","6525","22","53","93","20.666666"
"12","Warhammer: Vermintide 2","165","10110","61","80","38","13.818181"
"13","Talk Shows & Podcasts","150","3135","20","28","42","16.8"
"14","Hunt: Showdown","105","4365","41","57","25","14.285714"
"15","Deathgarden: BLOODHARVEST","90","2145","23","40","18","12"
"16","Magic: The Gathering","60","2355","39","51","9","9"
