"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Tuesday 30th July 2019 07:45","https://sullygnome.com/channel/dhalucard/stream/35095693200","255","303960","1192","1607","104","23","7381","1640","League of Legends"
"2","Sunday 28th July 2019 08:05","https://sullygnome.com/channel/dhalucard/stream/35071562240","265","414460","1564","1910","60","13","7111","1580","League of Legends"
"3","Friday 26th July 2019 15:45","https://sullygnome.com/channel/dhalucard/stream/35050931936","75","82200","1096","1231","17","13","1900","1520","Minecraft"
"4","Friday 26th July 2019 13:58","https://sullygnome.com/channel/dhalucard/stream/35050043632","62","42470","685","1013","13","10","1389","1111","League of Legends"
"5","Friday 26th July 2019 08:02","https://sullygnome.com/channel/dhalucard/stream/35047954000","238","262038","1101","1552","43","10","4765","1121","League of Legends"
"6","Thursday 25th July 2019 15:15","https://sullygnome.com/channel/dhalucard/stream/35038617792","255","278970","1094","1904","110","25","11435","2690","Overwatch"
"7","Wednesday 24th July 2019 10:19","https://sullygnome.com/channel/dhalucard/stream/35024337072","191","230728","1208","1403","42","12","4508","1387","League of Legends"
"8","Monday 22nd July 2019 09:16","https://sullygnome.com/channel/dhalucard/stream/34999323488","209","234080","1120","1387","64","17","4839","1290","League of Legends"
"9","Sunday 21st July 2019 07:53","https://sullygnome.com/channel/dhalucard/stream/34986936560","352","562144","1597","1949","88","14","9563","1593","League of Legends"
"10","Saturday 20th July 2019 18:54","https://sullygnome.com/channel/dhalucard/stream/34979877312","81","38475","475","537","-6","-4","1750","1400","FINAL FANTASY XIV ONLINE"
"11","Friday 19th July 2019 07:05","https://sullygnome.com/channel/dhalucard/stream/34960688256","310","360840","1164","1641","93","17","6528","1243","League of Legends"
"12","Thursday 18th July 2019 16:58","https://sullygnome.com/channel/dhalucard/stream/34952332976","122","141154","1157","1376","50","25","3955","1977","Teamfight Tactics"
"13","Thursday 18th July 2019 08:13","https://sullygnome.com/channel/dhalucard/stream/34948603600","212","149672","706","1675","55","14","3834","1022","Teamfight Tactics"
"14","Wednesday 17th July 2019 14:40","https://sullygnome.com/channel/dhalucard/stream/34938457696","350","432600","1236","1787","204","34","10688","1781","Teamfight Tactics"
"15","Tuesday 16th July 2019 09:43","https://sullygnome.com/channel/dhalucard/stream/34923779248","272","339184","1247","1522","50","10","6642","1398","League of Legends"
"16","Sunday 14th July 2019 08:15","https://sullygnome.com/channel/dhalucard/stream/34898661280","345","639630","1854","2328","75","12","9495","1582","League of Legends"
"17","Friday 12th July 2019 08:15","https://sullygnome.com/channel/dhalucard/stream/34873790176","210","230580","1098","1357","25","7","4056","1158","League of Legends"
"18","Thursday 11th July 2019 11:57","https://sullygnome.com/channel/dhalucard/stream/34862502528","183","127734","698","894","27","8","5734","1764","Fortnite,League of Legends"
"19","Wednesday 10th July 2019 16:08","https://sullygnome.com/channel/dhalucard/stream/34852072384","202","257146","1273","1478","60","17","6659","1902","F1 2019"
"20","Tuesday 9th July 2019 08:00","https://sullygnome.com/channel/dhalucard/stream/34836115344","285","321765","1129","1395","46","9","8320","1664","League of Legends"
"21","Wednesday 3rd July 2019 14:15","https://sullygnome.com/channel/dhalucard/stream/34764578544","255","302685","1187","1516","41","9","8099","1799","League of Legends"
"22","Tuesday 2nd July 2019 07:19","https://sullygnome.com/channel/dhalucard/stream/34749514656","191","191191","1001","1301","48","14","4301","1323","League of Legends"
