"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Overwatch","2700","996465","346","1097","29623","658.288888"
"2","Wolfenstein: Youngblood","180","12405","68","82","744","248"
"3","Teamfight Tactics","135","9540","63","91","728","323.555555"
"4","FINAL FANTASY XIV ONLINE","120","19020","158","274","879","439.5"
"5","Just Chatting","30","1980","66","69","230","460"
