"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 18:15","https://sullygnome.com/channel/gameroftheheart/stream/35113764624","315","1575","5","11","-1","0","31","5","XCOM 2: War of the Chosen"
"2","Tuesday 30th July 2019 15:02","https://sullygnome.com/channel/gameroftheheart/stream/35098575776","328","1312","4","8","0","0","18","3","XCOM 2: War of the Chosen"
"3","Monday 29th July 2019 20:30","https://sullygnome.com/channel/gameroftheheart/stream/35089601296","105","420","4","8","1","0","12","6","XCOM 2: War of the Chosen"
"4","Monday 29th July 2019 17:30","https://sullygnome.com/channel/gameroftheheart/stream/35087308592","135","675","5","9","1","0","12","4","XCOM 2: War of the Chosen"
"5","Friday 26th July 2019 16:09","https://sullygnome.com/channel/gameroftheheart/stream/35051151744","426","2556","6","13","1","0","29","4","Risk of Rain 2,Dead Cells"
"6","Thursday 25th July 2019 18:12","https://sullygnome.com/channel/gameroftheheart/stream/35040369024","288","1728","6","10","0","0","27","5","Unlisted on Twitch,Dead Cells"
"7","Wednesday 24th July 2019 14:05","https://sullygnome.com/channel/gameroftheheart/stream/35025826464","250","1500","6","9","0","0","12","2","Dead Cells"
"8","Tuesday 23rd July 2019 20:00","https://sullygnome.com/channel/gameroftheheart/stream/35017269200","240","720","3","6","0","0","14","3","Dead Cells"
"9","Monday 22nd July 2019 16:15","https://sullygnome.com/channel/gameroftheheart/stream/35002192560","360","1440","4","7","0","0","25","4","Magic: The Gathering,League of Legends"
"10","Sunday 21st July 2019 00:08","https://sullygnome.com/channel/gameroftheheart/stream/34983351744","172","1204","7","12","1","0","8","2","100% Orange Juice"
"11","Friday 19th July 2019 16:45","https://sullygnome.com/channel/gameroftheheart/stream/34964647008","165","495","3","5","0","0","10","3","Streets of Rogue"
"12","Thursday 18th July 2019 19:15","https://sullygnome.com/channel/gameroftheheart/stream/34953264304","195","780","4","8","0","0","16","4","Streets of Rogue"
"13","Wednesday 17th July 2019 18:35","https://sullygnome.com/channel/gameroftheheart/stream/34940948544","280","2240","8","11","1","0","15","3","Pokémon HeartGold/SoulSilver"
"14","Monday 15th July 2019 18:00","https://sullygnome.com/channel/gameroftheheart/stream/34915399776","270","1890","7","12","3","0","32","7","Pokémon HeartGold/SoulSilver"
"15","Saturday 13th July 2019 18:15","https://sullygnome.com/channel/gameroftheheart/stream/34891035584","240","1200","5","8","0","0","21","4","Prey"
"16","Wednesday 10th July 2019 18:46","https://sullygnome.com/channel/gameroftheheart/stream/34853864704","359","2872","8","13","1","0","36","5","Pokémon HeartGold/SoulSilver"
"17","Tuesday 9th July 2019 18:03","https://sullygnome.com/channel/gameroftheheart/stream/34840796944","327","3270","10","14","2","0","27","4","Pokémon HeartGold/SoulSilver"
"18","Monday 8th July 2019 14:05","https://sullygnome.com/channel/gameroftheheart/stream/34825937216","250","1500","6","13","1","0","18","4","Pokémon HeartGold/SoulSilver"
"19","Saturday 6th July 2019 17:54","https://sullygnome.com/channel/gameroftheheart/stream/34803464304","366","1464","4","7","0","0","38","6","Prey"
"20","Friday 5th July 2019 20:45","https://sullygnome.com/channel/gameroftheheart/stream/34792498848","180","720","4","7","1","0","7","2","Magic: The Gathering"
"21","Thursday 4th July 2019 17:45","https://sullygnome.com/channel/gameroftheheart/stream/34779241664","345","1725","5","11","1","0","24","4","Stories: The Path of Destinies,Risk of Rain"
"22","Wednesday 3rd July 2019 14:00","https://sullygnome.com/channel/gameroftheheart/stream/34764503584","270","540","2","5","0","0","5","1","Stories: The Path of Destinies"
"23","Monday 1st July 2019 18:00","https://sullygnome.com/channel/gameroftheheart/stream/34741823360","180","720","4","7","0","0","12","3","My Friend Pedro"
