"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","PUBG: BATTLEGROUNDS","1155","107325","87","161","13017","676.207792"
"2","Counter-Strike: Global Offensive","1035","96990","98","165","16875","978.260869"
"3","Farming Simulator 19","420","33525","77","110","2504","357.714285"
"4","Age of Empires II","210","12615","59","75","4757","1359.142857"
"5","Just Chatting","105","10635","117","140","2765","1580"
"6","Borderlands 2","75","5865","78","91","52","41.6"
"7","Cossacks 3","45","4485","99","109","950","1266.666666"
"8","World War Z","45","5460","121","137","33","44"
"9","Tropico 6","45","5835","129","133","2904","3872"
"10","Farming Simulator 17","15","2055","137","137","1411","5644"
"11","Command & Conquer: Red Alert 3 - Uprising","15","1995","133","133","346","1384"
"12","Stronghold Crusader II","15","1920","128","128","1271","5084"
