"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dragon Quest Builders 2","450","975","2","5","32","4.266666"
"2","Monster Hunter Generations Ultimate","255","555","2","3","10","2.352941"
"3","Fate/Grand Order","30","30","1","1","4","8"
