"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Unlisted on Twitch","2625","12300","4","14","266","6.08"
"2","Garena Free Fire","1695","14370","8","21","309","10.938053"
"3","Just Chatting","120","675","5","10","4","2"
