"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","World of Warcraft","4035","4815","0","4","159","2.364312"
"2","Battalion 1944","3540","7560","1","5","157","2.661016"
"3","Warframe","255","450","1","2","7","1.647058"
"4","Apex Legends","240","510","1","4","13","3.25"
"5","Fortnite","165","315","1","3","8","2.90909"
"6","Splitgate","15","15","1","1","3","12"
