"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Saturday 27th July 2019 04:15","https://sullygnome.com/channel/stormkrashergtr/stream/35058428864","75","75","1","1","0","0","4","2","Assetto Corsa"
"2","Saturday 27th July 2019 02:45","https://sullygnome.com/channel/stormkrashergtr/stream/35057518256","60","60","1","1","0","0","13","10","Project CARS 2,Just Chatting"
"3","Sunday 21st July 2019 04:15","https://sullygnome.com/channel/stormkrashergtr/stream/34985585872","180","180","1","2","0","0","5","1","Grand Theft Auto V"
"4","Saturday 20th July 2019 05:15","https://sullygnome.com/channel/stormkrashergtr/stream/34972571200","105","210","2","4","0","0","17","8","Project CARS 2"
"5","Friday 19th July 2019 18:45","https://sullygnome.com/channel/stormkrashergtr/stream/34966064528","180","540","3","4","1","0","8","2","Automation: The Car Company Tycoon Game,BeamNG.drive"
"6","Saturday 13th July 2019 05:30","https://sullygnome.com/channel/stormkrashergtr/stream/34885324864","120","120","1","2","0","0","15","6","Project CARS 2"
"7","Thursday 11th July 2019 19:45","https://sullygnome.com/channel/stormkrashergtr/stream/34866935120","150","300","2","5","0","0","9","3","Dota Underlords,Project CARS 2"
"8","Wednesday 10th July 2019 03:30","https://sullygnome.com/channel/stormkrashergtr/stream/34846999632","135","405","3","7","4","1","13","5","Project CARS 2"
"9","Saturday 6th July 2019 10:15","https://sullygnome.com/channel/stormkrashergtr/stream/34799554912","120","360","3","3","1","0","4","1","Project CARS 2"
"10","Wednesday 3rd July 2019 03:00","https://sullygnome.com/channel/stormkrashergtr/stream/34760336672","165","165","1","3","0","0","8","2","Rocket League"
