"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","F1 2019","3420","20055","5","15","349","6.122807"
"2","NHL 19","900","4335","4","10","57","3.8"
"3","Red Dead Redemption 2","810","3120","3","7","38","2.814814"
"4","Madden NFL 20","450","1500","2","8","26","3.466666"
"5","Grand Theft Auto V","300","1335","4","7","16","3.2"
"6","Forza Horizon 4","225","1005","3","8","42","11.2"
"7","ASTRO BOT: Rescue Mission","210","795","3","6","11","3.142857"
"8","Blood & Truth","135","630","4","7","6","2.666666"
"9","Unlisted on Twitch","135","345","2","4","12","5.333333"
"10","Watch Dogs 2","90","435","4","7","11","7.333333"
"11","Dreamworks Voltron VR Chronicles","30","30","1","1","1","2"
"12","Vacation Simulator","30","120","4","4","8","16"
"13","Virtual Virtual Reality","30","90","3","3","0","0"
"14","Penn and Teller VR: Frankly Unfair, Unkind, Unnecessary & Underhanded","30","60","2","2","1","2"
