"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 17:43","https://sullygnome.com/channel/methodmeinz/stream/35113416368","197","4137","21","28","12","3","87","24","PUBG Mobile"
"2","Tuesday 30th July 2019 16:00","https://sullygnome.com/channel/methodmeinz/stream/35099136720","105","210","2","7","1","0","9","4","Teamfight Tactics"
"3","Monday 29th July 2019 17:35","https://sullygnome.com/channel/methodmeinz/stream/35087492064","190","4180","22","39","15","4","89","27","PUBG Mobile"
"4","Friday 26th July 2019 12:29","https://sullygnome.com/channel/methodmeinz/stream/35049401776","151","604","4","7","3","1","4","1","Teamfight Tactics"
"5","Wednesday 24th July 2019 17:41","https://sullygnome.com/channel/methodmeinz/stream/35027815952","199","3980","20","31","16","4","63","18","PUBG Mobile"
"6","Wednesday 24th July 2019 09:16","https://sullygnome.com/channel/methodmeinz/stream/35024019728","269","807","3","8","2","0","22","4","Teamfight Tactics"
"7","Sunday 21st July 2019 16:43","https://sullygnome.com/channel/methodmeinz/stream/34990717968","107","2889","27","42","9","4","38","19","PUBG Mobile"
"8","Saturday 20th July 2019 11:07","https://sullygnome.com/channel/methodmeinz/stream/34974624496","53","265","5","5","0","0","4","5","Teamfight Tactics"
"9","Friday 19th July 2019 19:15","https://sullygnome.com/channel/methodmeinz/stream/34966322928","60","240","4","5","0","0","3","2","Teamfight Tactics"
"10","Friday 19th July 2019 16:31","https://sullygnome.com/channel/methodmeinz/stream/34964516304","134","2412","18","34","7","2","54","21","PUBG Mobile"
"11","Friday 19th July 2019 11:45","https://sullygnome.com/channel/methodmeinz/stream/34962136832","135","270","2","4","0","0","3","1","Teamfight Tactics"
"12","Thursday 18th July 2019 17:12","https://sullygnome.com/channel/methodmeinz/stream/34952496416","123","1722","14","23","1","0","31","13","Teamfight Tactics"
"13","Wednesday 17th July 2019 17:30","https://sullygnome.com/channel/methodmeinz/stream/34940132896","180","540","3","5","0","0","8","2","Teamfight Tactics"
"14","Tuesday 16th July 2019 19:45","https://sullygnome.com/channel/methodmeinz/stream/34929058128","120","480","4","7","0","0","5","2","Teamfight Tactics"
"15","Tuesday 16th July 2019 11:30","https://sullygnome.com/channel/methodmeinz/stream/34924358944","90","270","3","5","-1","0","2","1","Teamfight Tactics"
"16","Monday 15th July 2019 17:20","https://sullygnome.com/channel/methodmeinz/stream/34914948000","190","4180","22","34","11","3","65","20","PUBG Mobile,PUBG Mobile"
"17","Sunday 14th July 2019 16:29","https://sullygnome.com/channel/methodmeinz/stream/34902392480","151","5285","35","47","11","4","58","25","PUBG Mobile"
"18","Sunday 14th July 2019 12:47","https://sullygnome.com/channel/methodmeinz/stream/34900405136","103","1751","17","22","2","1","28","18","PUBG Mobile,PUBG Mobile"
"19","Friday 12th July 2019 19:45","https://sullygnome.com/channel/methodmeinz/stream/34879321440","30","180","6","25","1","1","4","5","PUBG Mobile"
"20","Friday 12th July 2019 16:22","https://sullygnome.com/channel/methodmeinz/stream/34877178560","158","3792","24","41","4","1","58","21","PUBG Mobile"
"21","Thursday 11th July 2019 17:16","https://sullygnome.com/channel/methodmeinz/stream/34865262512","149","3278","22","29","5","2","41","16","PUBG Mobile"
"22","Tuesday 9th July 2019 13:45","https://sullygnome.com/channel/methodmeinz/stream/34838257344","90","90","1","5","0","0","3","1","FINAL FANTASY XV,Hearthstone"
"23","Monday 8th July 2019 21:00","https://sullygnome.com/channel/methodmeinz/stream/34830347344","60","180","3","5","0","0","3","2","FINAL FANTASY XV"
"24","Monday 8th July 2019 15:24","https://sullygnome.com/channel/methodmeinz/stream/34826615504","111","444","4","7","1","0","17","8","Teppen"
"25","Sunday 7th July 2019 20:45","https://sullygnome.com/channel/methodmeinz/stream/34818123264","30","60","2","4","0","0","4","5","FINAL FANTASY XV"
"26","Sunday 7th July 2019 16:36","https://sullygnome.com/channel/methodmeinz/stream/34815196000","129","4128","32","44","2","1","61","30","PUBG Mobile"
"27","Sunday 7th July 2019 09:36","https://sullygnome.com/channel/methodmeinz/stream/34811887568","114","456","4","6","1","0","3","1","FINAL FANTASY XV"
"28","Thursday 4th July 2019 17:26","https://sullygnome.com/channel/methodmeinz/stream/34779039472","124","2108","17","26","2","0","32","14","Scribble+,PUBG Mobile"
"29","Tuesday 2nd July 2019 19:59","https://sullygnome.com/channel/methodmeinz/stream/34755838416","181","905","5","8","2","0","21","7","Hearthstone,Scribble+"
"30","Monday 1st July 2019 19:24","https://sullygnome.com/channel/methodmeinz/stream/34743031456","156","780","5","9","0","0","8","2","Hearthstone,Yu-Gi-Oh! Duel Links,Getting Over It with Bennett Foddy"
