"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Teamfight Tactics","2160","33465","14","39","918","25.5"
"2","World of Warcraft","960","17955","17","41","454","28.375"
"3","League of Legends","45","1110","24","25","17","22.666666"
