"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 21:15","https://sullygnome.com/channel/imdavidpotato/stream/35116011312","75","75","1","1","0","0","2","1","Fortnite"
"2","Wednesday 31st July 2019 19:45","https://sullygnome.com/channel/imdavidpotato/stream/35114757488","0","0","25","25","0","0","0","0","Fortnite"
"3","Wednesday 31st July 2019 13:45","https://sullygnome.com/channel/imdavidpotato/stream/35111128496","75","75","1","3","0","0","1","0","Fortnite"
"4","Sunday 28th July 2019 11:30","https://sullygnome.com/channel/imdavidpotato/stream/35072664816","15","15","1","2","0","0","2","4","Fortnite"
"5","Saturday 27th July 2019 21:00","https://sullygnome.com/channel/imdavidpotato/stream/35066148160","75","0","0","1","0","0","5","3","Fortnite"
"6","Saturday 27th July 2019 16:45","https://sullygnome.com/channel/imdavidpotato/stream/35063382864","0","0","0","0","0","0","0","0","Fortnite"
"7","Saturday 27th July 2019 14:15","https://sullygnome.com/channel/imdavidpotato/stream/35061906768","30","30","1","1","0","0","4","5","Fortnite"
"8","Saturday 27th July 2019 01:00","https://sullygnome.com/channel/imdavidpotato/stream/35056584480","60","0","0","2","1","0","7","5","Fortnite"
"9","Friday 26th July 2019 15:30","https://sullygnome.com/channel/imdavidpotato/stream/35050805584","45","0","0","1","0","0","5","5","Fortnite"
"10","Friday 26th July 2019 13:45","https://sullygnome.com/channel/imdavidpotato/stream/35049889840","30","30","1","2","0","0","4","5","Fortnite"
"11","Thursday 25th July 2019 23:15","https://sullygnome.com/channel/imdavidpotato/stream/35043346672","120","120","1","3","0","0","3","1","Fortnite"
"12","Thursday 25th July 2019 10:45","https://sullygnome.com/channel/imdavidpotato/stream/35036621920","150","150","1","6","0","0","14","5","Fortnite"
"13","Wednesday 24th July 2019 23:15","https://sullygnome.com/channel/imdavidpotato/stream/35031559072","0","0","0","0","0","0","0","0","Fortnite"
"14","Wednesday 24th July 2019 21:15","https://sullygnome.com/channel/imdavidpotato/stream/35030141664","75","75","1","2","-1","0","3","2","Fortnite"
"15","Wednesday 24th July 2019 15:15","https://sullygnome.com/channel/imdavidpotato/stream/35026161600","75","75","1","2","1","0","2","1","Fortnite"
"16","Wednesday 24th July 2019 12:15","https://sullygnome.com/channel/imdavidpotato/stream/35025014096","75","75","1","3","0","0","7","4","Fortnite"
"17","Tuesday 23rd July 2019 17:00","https://sullygnome.com/channel/imdavidpotato/stream/35014889360","135","270","2","5","2","0","5","2","Fortnite"
"18","Tuesday 23rd July 2019 14:30","https://sullygnome.com/channel/imdavidpotato/stream/35013709440","60","60","1","3","-1","0","0","0","Fortnite"
"19","Tuesday 23rd July 2019 13:00","https://sullygnome.com/channel/imdavidpotato/stream/35013001824","60","0","0","2","1","0","0","0","Fortnite"
"20","Monday 22nd July 2019 21:45","https://sullygnome.com/channel/imdavidpotato/stream/35005986528","195","195","1","3","2","0","14","4","Fortnite"
"21","Monday 22nd July 2019 14:30","https://sullygnome.com/channel/imdavidpotato/stream/35001210976","75","75","1","4","0","0","8","5","Fortnite"
"22","Sunday 21st July 2019 22:15","https://sullygnome.com/channel/imdavidpotato/stream/34994250384","60","120","2","4","0","0","7","5","Fortnite"
"23","Saturday 20th July 2019 18:30","https://sullygnome.com/channel/imdavidpotato/stream/34979004720","120","120","1","4","1","0","4","1","Fortnite"
"24","Saturday 20th July 2019 13:15","https://sullygnome.com/channel/imdavidpotato/stream/34975569024","165","165","1","3","0","0","7","2","Fortnite"
"25","Saturday 20th July 2019 11:00","https://sullygnome.com/channel/imdavidpotato/stream/34974508336","45","45","1","3","0","0","2","2","Fortnite"
"26","Friday 19th July 2019 22:15","https://sullygnome.com/channel/imdavidpotato/stream/34968337776","45","45","1","3","0","0","3","3","Fortnite"
"27","Friday 19th July 2019 21:15","https://sullygnome.com/channel/imdavidpotato/stream/34967673664","0","0","1","1","0","0","0","0","Fortnite"
"28","Friday 19th July 2019 20:00","https://sullygnome.com/channel/imdavidpotato/stream/34966585280","15","15","1","2","0","0","0","0","Fortnite"
"29","Friday 19th July 2019 13:30","https://sullygnome.com/channel/imdavidpotato/stream/34962795216","135","135","1","3","1","0","9","3","Fortnite"
"30","Friday 19th July 2019 08:30","https://sullygnome.com/channel/imdavidpotato/stream/34961097216","225","225","1","2","0","0","7","1","Fortnite"
"31","Thursday 18th July 2019 23:00","https://sullygnome.com/channel/imdavidpotato/stream/34956289328","0","0","0","0","0","0","0","0","Fortnite"
"32","Thursday 18th July 2019 20:15","https://sullygnome.com/channel/imdavidpotato/stream/34954133120","90","270","3","3","0","0","3","1","Fortnite"
"33","Thursday 18th July 2019 10:30","https://sullygnome.com/channel/imdavidpotato/stream/34949253296","270","540","2","5","2","0","29","6","Fortnite"
"34","Wednesday 17th July 2019 22:15","https://sullygnome.com/channel/imdavidpotato/stream/34943227872","105","105","1","1","0","0","0","0","Fortnite"
