"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Octopath Traveler","645","8475","12","19","134","12.465116"
"2","Two Point Hospital","330","3480","10","16","61","11.090909"
"3","Evoland Legendary Edition","285","3735","12","17","37","7.789473"
"4","The Sims 4","240","3870","17","24","99","24.75"
"5","Journey of Life","225","2640","11","15","39","10.4"
"6","Fable: The Lost Chapters","150","2460","16","18","39","15.6"
"7","Hidden Folks","150","1635","10","14","37","14.8"
"8","Stardew Valley","120","1500","12","17","16","8"
"9","Just Chatting","105","780","7","18","72","41.142857"
