"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Sonic Adventure DX: Director's Cut","3150","75195","20","96","1743","33.2"
"2","Sonic Adventure 2: Battle","1395","34065","20","43","873","37.548387"
"3","Putt-Putt Saves the Zoo","300","5970","19","53","159","31.8"
"4","Retro","195","4815","24","42","161","49.538461"
"5","Jackbox Party Packs","135","4050","31","36","178","79.111111"
"6","Yooka-Laylee","120","1950","16","26","59","29.5"
"7","The Jackbox Party Pack 4","90","3180","35","39","79","52.666666"
"8","Just Chatting","60","885","14","22","36","36"
"9","Unlisted on Twitch","45","1305","27","34","122","162.666666"
"10","Garry's Mod","30","435","14","18","24","48"
"11","LEGO Star Wars: The Video Game","30","540","18","19","36","72"
