"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Heroes of the Storm","7545","907725","117","190","22162","176.238568"
"2","Minecraft","1095","61200","54","119","1808","99.068493"
"3","Papers, Please","630","26925","41","67","989","94.190476"
"4","Deceit","420","18465","43","83","1115","159.285714"
"5","Just Chatting","300","8370","23","57","746","149.2"
"6","One Hour One Life","225","10965","48","70","513","136.8"
