"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","MechWarrior Online","1470","16980","10","25","311","12.693877"
"2","Raft","990","8340","9","20","155","9.393939"
"3","BATTLETECH","555","4290","7","15","76","8.216216"
"4","World of Warships","480","3180","6","10","46","5.75"
"5","Onechanbara Z2: Chaos","270","1620","5","10","14","3.111111"
"6","SEGA Mega Drive & Genesis Classics","150","855","5","7","5","2"
"7","Lost Planet 2","135","1050","7","10","18","8"
"8","Borderlands 2","120","375","3","4","9","4.5"
"9","Streets of Rage 2","75","300","4","4","7","5.6"
"10","Just Chatting","75","510","6","10","20","16"
"11","Streets of Rage","60","285","4","6","5","5"
"12","MechWarrior","60","480","8","10","17","17"
